transaction_date,store_id,store_name,region,store_type,transactions,units_sold,gross_revenue,net_revenue,discount_total,cogs,gross_profit,avg_order_value,gross_margin_pct
2024-03-07,STR017,Charlotte Mall #17,Southeast,flagship,2,5,1774.4099999999999,1773.11,1.3,1499.71,273.40000000000003,886.56,15.42
2024-03-07,STR018,Minneapolis Mall #18,Midwest,outlet,1,1,879.64,879.64,0.0,384.84,494.8,879.64,56.25
2024-03-07,STR020,San Diego Mall #20,West,online,1,2,983.62,983.62,0.0,574.64,408.98,983.62,41.58
2024-03-07,STR021,Las Vegas Mall #21,Northeast,flagship,2,6,1627.38,1627.38,0.0,795.44,831.94,813.69,51.12
2024-03-07,STR022,Orlando Downtown #22,Southeast,outlet,1,4,124.56,124.56,0.0,67.56,57.0,124.56,45.76
2024-03-08,STR002,Boston Mall #2,Southeast,outlet,1,5,1636.4,1636.4,0.0,748.15,888.25,1636.4,54.28
2024-03-08,STR004,Miami Downtown #4,Southwest,online,1,2,1001.1,1001.1,0.0,647.36,353.74,1001.1,35.34
2024-03-08,STR007,Dallas Downtown #7,Southeast,express,2,2,858.8299999999999,822.8499999999999,35.98,416.28,406.57,411.42,49.41
2024-03-08,STR011,Los Angeles Mall #11,Northeast,express,1,3,1470.24,1470.24,0.0,796.32,673.92,1470.24,45.84
2024-03-08,STR014,San Francisco Mall #14,Southwest,outlet,1,1,621.82,590.73,31.09,313.99,276.74,590.73,46.85
2024-03-08,STR017,Charlotte Mall #17,Southeast,flagship,1,5,2633.75,2238.69,395.06,1611.5,627.19,2238.69,28.02
2024-03-09,STR006,Detroit Mall #6,Northeast,outlet,1,3,100.98,90.88,10.1,59.61,31.27,90.88,34.41
2024-03-09,STR007,Dallas Downtown #7,Southeast,express,1,3,956.37,956.37,0.0,697.59,258.78,956.37,27.06
2024-03-09,STR008,Houston Mall #8,Midwest,online,1,1,94.47,94.47,0.0,47.58,46.89,94.47,49.63
2024-03-09,STR009,Phoenix Mall #9,Southwest,flagship,1,3,733.68,733.68,0.0,480.72,252.96,733.68,34.48
2024-03-09,STR012,Seattle Mall #12,Southeast,online,1,5,1636.4,1636.4,0.0,748.15,888.25,1636.4,54.28
2024-03-09,STR014,San Francisco Mall #14,Southwest,outlet,1,4,397.48,397.48,0.0,181.76,215.72,397.48,54.27
2024-03-09,STR015,Austin Mall #15,West,express,1,3,798.9,798.9,0.0,376.53,422.37,798.9,52.87
2024-03-09,STR016,Nashville Downtown #16,Northeast,online,1,4,545.48,545.48,0.0,237.04,308.44,545.48,56.54
2024-03-09,STR017,Charlotte Mall #17,Southeast,flagship,1,2,108.28,108.28,0.0,87.8,20.48,108.28,18.91
2024-03-09,STR018,Minneapolis Mall #18,Midwest,outlet,1,3,162.42,146.18,16.24,131.7,14.48,146.18,9.91
2024-03-09,STR019,Philadelphia Downtown #19,Southwest,express,1,2,799.68,799.68,0.0,459.1,340.58,799.68,42.59
2024-03-09,STR021,Las Vegas Mall #21,Northeast,flagship,1,4,1038.28,986.37,51.91,597.76,388.61,986.37,39.4
2024-03-09,STR023,Kansas City Mall #23,Midwest,express,1,5,681.85,647.76,34.09,296.3,351.46,647.76,54.26
2024-03-10,STR003,Atlanta Mall #3,Midwest,express,2,8,2779.84,2740.09,39.75,1407.64,1332.45,1370.04,48.63
2024-03-10,STR006,Detroit Mall #6,Northeast,outlet,1,1,146.15,146.15,0.0,122.97,23.18,146.15,15.86
2024-03-10,STR008,Houston Mall #8,Midwest,online,2,8,3642.51,3642.51,0.0,1988.1200000000001,1654.3899999999999,1821.26,45.42
2024-03-10,STR009,Phoenix Mall #9,Southwest,flagship,1,1,541.61,460.37,81.24,266.61,193.76,460.37,42.09
2024-03-10,STR011,Los Angeles Mall #11,Northeast,express,2,7,1649.3600000000001,1609.0900000000001,40.27,1214.03,395.06,804.54,24.55
2024-03-10,STR016,Nashville Downtown #16,Northeast,online,1,2,1191.18,1191.18,0.0,612.94,578.24,1191.18,48.54
2024-03-10,STR017,Charlotte Mall #17,Southeast,flagship,1,4,1644.28,1644.28,0.0,889.28,755.0,1644.28,45.92
2024-03-10,STR020,San Diego Mall #20,West,online,2,6,2830.29,2830.29,0.0,1320.0,1510.29,1415.14,53.36
2024-03-11,STR001,New York Downtown #1,Northeast,flagship,3,6,1582.3400000000001,1533.25,49.09,1119.42,413.83,511.08,26.99
2024-03-11,STR002,Boston Mall #2,Southeast,outlet,1,1,527.04,527.04,0.0,366.57,160.47,527.04,30.45
2024-03-11,STR003,Atlanta Mall #3,Midwest,express,1,4,1716.28,1716.28,0.0,1061.36,654.92,1716.28,38.16
2024-03-11,STR015,Austin Mall #15,West,express,1,3,1233.21,1233.21,0.0,666.96,566.25,1233.21,45.92
2024-03-11,STR017,Charlotte Mall #17,Southeast,flagship,2,5,2307.88,1901.64,406.24,1624.52,277.12,950.82,14.57
2024-03-11,STR018,Minneapolis Mall #18,Midwest,outlet,2,5,2919.62,2919.62,0.0,1594.4,1325.2199999999998,1459.81,45.39
2024-03-11,STR022,Orlando Downtown #22,Southeast,outlet,1,5,496.85,496.85,0.0,227.2,269.65,496.85,54.27
2024-03-11,STR023,Kansas City Mall #23,Midwest,express,1,1,487.35,487.35,0.0,288.35,199.0,487.35,40.83
2024-03-12,STR001,New York Downtown #1,Northeast,flagship,1,3,2025.81,2025.81,0.0,1000.23,1025.58,2025.81,50.63
2024-03-12,STR003,Atlanta Mall #3,Midwest,express,1,4,2031.2,2031.2,0.0,1498.2,533.0,2031.2,26.24
2024-03-12,STR004,Miami Downtown #4,Southwest,online,2,4,2615.4700000000003,2615.4700000000003,0.0,1263.8300000000002,1351.6399999999999,1307.74,51.68
2024-03-12,STR006,Detroit Mall #6,Northeast,outlet,1,3,701.58,701.58,0.0,350.25,351.33,701.58,50.08
2024-03-12,STR007,Dallas Downtown #7,Southeast,express,1,2,1192.74,1013.83,178.91,694.52,319.31,1013.83,31.5
2024-03-12,STR008,Houston Mall #8,Midwest,online,1,1,719.52,719.52,0.0,342.93,376.59,719.52,52.34
2024-03-12,STR011,Los Angeles Mall #11,Northeast,express,1,5,688.75,688.75,0.0,397.35,291.4,688.75,42.31
2024-03-12,STR013,Portland Downtown #13,Midwest,flagship,1,3,964.68,868.21,96.47,707.64,160.57,868.21,18.49
2024-03-12,STR016,Nashville Downtown #16,Northeast,online,2,9,3533.95,3168.4399999999996,365.51,2207.07,961.37,1584.22,30.34
2024-03-12,STR019,Philadelphia Downtown #19,Southwest,express,1,3,741.3,741.3,0.0,319.38,421.92,741.3,56.92
2024-03-12,STR020,San Diego Mall #20,West,online,1,4,2701.08,2701.08,0.0,1333.64,1367.44,2701.08,50.63
2024-03-12,STR021,Las Vegas Mall #21,Northeast,flagship,1,1,488.55,464.12,24.43,350.08,114.04,464.12,24.57
2024-03-12,STR023,Kansas City Mall #23,Midwest,express,1,4,1954.2,1758.78,195.42,1400.32,358.46,1758.78,20.38
2024-03-13,STR001,New York Downtown #1,Northeast,flagship,2,7,3151.41,3151.41,0.0,1983.94,1167.47,1575.7,37.05
2024-03-13,STR002,Boston Mall #2,Southeast,outlet,1,5,507.95,507.95,0.0,387.05,120.9,507.95,23.8
2024-03-13,STR003,Atlanta Mall #3,Midwest,express,3,9,1250.22,1250.22,0.0,722.15,528.0699999999999,416.74,42.24
2024-03-13,STR006,Detroit Mall #6,Northeast,outlet,1,5,388.4,388.4,0.0,189.2,199.2,388.4,51.29
2024-03-13,STR008,Houston Mall #8,Midwest,online,1,1,99.37,99.37,0.0,45.44,53.93,99.37,54.27
2024-03-13,STR010,Denver Downtown #10,West,outlet,2,9,1765.5900000000001,1765.5900000000001,0.0,951.3100000000001,814.28,882.8,46.12
2024-03-13,STR011,Los Angeles Mall #11,Northeast,express,1,4,997.36,997.36,0.0,703.24,294.12,997.36,29.49
2024-03-13,STR016,Nashville Downtown #16,Northeast,online,1,3,981.84,981.84,0.0,448.89,532.95,981.84,54.28
2024-03-13,STR018,Minneapolis Mall #18,Midwest,outlet,1,3,1863.69,1863.69,0.0,1083.72,779.97,1863.69,41.85
2024-03-13,STR022,Orlando Downtown #22,Southeast,outlet,1,4,1822.6,1822.6,0.0,1074.36,748.24,1822.6,41.05
2024-03-13,STR023,Kansas City Mall #23,Midwest,express,1,2,1015.6,1015.6,0.0,749.1,266.5,1015.6,26.24
2024-03-14,STR005,Chicago Mall #5,West,flagship,1,2,529.0,529.0,0.0,280.1,248.9,529.0,47.05
2024-03-14,STR009,Phoenix Mall #9,Southwest,flagship,1,2,710.82,710.82,0.0,418.46,292.36,710.82,41.13
2024-03-14,STR011,Los Angeles Mall #11,Northeast,express,1,3,1462.05,1462.05,0.0,865.05,597.0,1462.05,40.83
2024-03-14,STR012,Seattle Mall #12,Southeast,online,3,8,3145.16,3145.16,0.0,1857.1,1288.06,1048.39,40.95
2024-03-14,STR014,San Francisco Mall #14,Southwest,outlet,2,5,2894.16,2894.16,0.0,1666.2399999999998,1227.92,1447.08,42.43
2024-03-14,STR015,Austin Mall #15,West,express,2,6,308.5,308.5,0.0,209.7,98.80000000000001,154.25,32.03
2024-03-14,STR016,Nashville Downtown #16,Northeast,online,1,4,322.68,322.68,0.0,273.84,48.84,322.68,15.14
2024-03-14,STR017,Charlotte Mall #17,Southeast,flagship,1,2,777.42,777.42,0.0,392.92,384.5,777.42,49.46
2024-03-14,STR018,Minneapolis Mall #18,Midwest,outlet,2,5,1790.34,1749.06,41.28,1095.56,653.5,874.53,37.36
2024-03-14,STR021,Las Vegas Mall #21,Northeast,flagship,1,1,251.17,251.17,0.0,185.83,65.34,251.17,26.01
2024-03-15,STR003,Atlanta Mall #3,Midwest,express,1,3,778.71,778.71,0.0,448.32,330.39,778.71,42.43
2024-03-15,STR006,Detroit Mall #6,Northeast,outlet,2,6,1694.0700000000002,1694.0700000000002,0.0,1228.8,465.27000000000004,847.04,27.46
2024-03-15,STR007,Dallas Downtown #7,Southeast,express,1,4,1275.16,1147.64,127.52,930.12,217.52,1147.64,18.95
2024-03-15,STR008,Houston Mall #8,Midwest,online,2,6,720.42,720.42,0.0,521.1,199.32,360.21,27.67
2024-03-15,STR009,Phoenix Mall #9,Southwest,flagship,2,7,3371.11,3371.11,0.0,1863.63,1507.48,1685.56,44.72
2024-03-15,STR012,Seattle Mall #12,Southeast,online,1,1,244.56,244.56,0.0,160.24,84.32,244.56,34.48
2024-03-15,STR014,San Francisco Mall #14,Southwest,outlet,1,3,1863.69,1863.69,0.0,1083.72,779.97,1863.69,41.85
2024-03-15,STR015,Austin Mall #15,West,express,2,10,3041.2,3041.2,0.0,1415.6,1625.6000000000001,1520.6,53.45
2024-03-15,STR019,Philadelphia Downtown #19,Southwest,express,1,1,76.14,76.14,0.0,59.52,16.62,76.14,21.83
2024-03-15,STR020,San Diego Mall #20,West,online,2,4,1408.96,1408.96,0.0,683.31,725.65,704.48,51.5
2024-03-15,STR021,Las Vegas Mall #21,Northeast,flagship,3,3,662.3199999999999,640.4,21.92,407.84000000000003,232.55999999999997,213.47,36.31
2024-03-15,STR022,Orlando Downtown #22,Southeast,outlet,1,1,353.85,353.85,0.0,271.71,82.14,353.85,23.21
2024-03-16,STR001,New York Downtown #1,Northeast,flagship,2,8,2697.86,2697.86,0.0,1577.6,1120.26,1348.93,41.52
2024-03-16,STR004,Miami Downtown #4,Southwest,online,1,2,703.64,703.64,0.0,379.0,324.64,703.64,46.14
2024-03-16,STR010,Denver Downtown #10,West,outlet,2,5,1216.5,1216.5,0.0,864.8399999999999,351.65999999999997,608.25,28.91
2024-03-16,STR013,Portland Downtown #13,Midwest,flagship,1,2,1389.24,1389.24,0.0,740.4,648.84,1389.24,46.7
2024-03-16,STR015,Austin Mall #15,West,express,1,3,1214.22,1092.8,121.42,808.65,284.15,1092.8,26.0
2024-03-16,STR018,Minneapolis Mall #18,Midwest,outlet,1,3,508.11,508.11,0.0,324.78,183.33,508.11,36.08
2024-03-16,STR020,San Diego Mall #20,West,online,1,4,1556.2,1556.2,0.0,1184.48,371.72,1556.2,23.89
2024-03-16,STR022,Orlando Downtown #22,Southeast,outlet,1,1,411.07,411.07,0.0,222.32,188.75,411.07,45.92
2024-03-16,STR023,Kansas City Mall #23,Midwest,express,1,2,502.34,426.99,75.35,371.66,55.33,426.99,12.96
2024-03-17,STR001,New York Downtown #1,Northeast,flagship,2,10,3726.65,3726.65,0.0,2800.45,926.2,1863.32,24.85
2024-03-17,STR003,Atlanta Mall #3,Midwest,express,2,8,2377.06,2373.16,3.9,1628.89,744.27,1186.58,31.36
2024-03-17,STR006,Detroit Mall #6,Northeast,outlet,2,9,4415.27,4349.81,65.46,2404.7200000000003,1945.0900000000001,2174.91,44.72
2024-03-17,STR008,Houston Mall #8,Midwest,online,2,7,1417.26,1384.99,32.27,767.6099999999999,617.38,692.5,44.58
2024-03-17,STR009,Phoenix Mall #9,Southwest,flagship,1,4,304.56,304.56,0.0,238.08,66.48,304.56,21.83
2024-03-17,STR010,Denver Downtown #10,West,outlet,2,5,1912.8500000000001,1885.8300000000002,27.02,941.82,944.01,942.92,50.06
2024-03-17,STR011,Los Angeles Mall #11,Northeast,express,1,2,822.14,781.03,41.11,444.64,336.39,781.03,43.07
2024-03-17,STR012,Seattle Mall #12,Southeast,online,3,9,4827.65,4678.56,149.09,2897.38,1781.18,1559.52,38.07
2024-03-17,STR014,San Francisco Mall #14,Southwest,outlet,1,1,541.61,541.61,0.0,266.61,275.0,541.61,50.77
2024-03-17,STR015,Austin Mall #15,West,express,2,5,1625.69,1625.69,0.0,1226.03,399.65999999999997,812.84,24.58
2024-03-17,STR016,Nashville Downtown #16,Northeast,online,2,6,144.6,144.6,0.0,64.56,80.03999999999999,72.3,55.35
2024-03-17,STR018,Minneapolis Mall #18,Midwest,outlet,2,5,715.25,715.25,0.0,352.3,362.95,357.62,50.74
2024-03-17,STR019,Philadelphia Downtown #19,Southwest,express,1,5,614.0,491.2,122.8,467.0,24.2,491.2,4.93
2024-03-17,STR020,San Diego Mall #20,West,online,2,3,1522.06,1522.06,0.0,913.8299999999999,608.23,761.03,39.96
2024-03-17,STR021,Las Vegas Mall #21,Northeast,flagship,2,7,2578.34,2081.36,496.98,1495.63,585.73,1040.68,28.14
2024-03-17,STR023,Kansas City Mall #23,Midwest,express,1,4,276.76,276.76,0.0,237.08,39.68,276.76,14.34
2024-03-18,STR004,Miami Downtown #4,Southwest,online,2,3,748.69,722.73,25.96,469.92,252.81,361.36,34.98
2024-03-18,STR005,Chicago Mall #5,West,flagship,2,2,195.46,167.44,28.02,127.69,39.75,83.72,23.74
2024-03-18,STR007,Dallas Downtown #7,Southeast,express,1,3,1523.4,1523.4,0.0,1123.65,399.75,1523.4,26.24
2024-03-18,STR008,Houston Mall #8,Midwest,online,1,3,778.71,778.71,0.0,448.32,330.39,778.71,42.43
2024-03-18,STR010,Denver Downtown #10,West,outlet,1,3,748.02,673.22,74.8,527.43,145.79,673.22,21.66
2024-03-18,STR011,Los Angeles Mall #11,Northeast,express,1,5,2376.75,2020.24,356.51,1793.35,226.89,2020.24,11.23
2024-03-18,STR015,Austin Mall #15,West,express,1,2,813.56,813.56,0.0,426.5,387.06,813.56,47.58
2024-03-18,STR017,Charlotte Mall #17,Southeast,flagship,1,1,118.36,118.36,0.0,51.25,67.11,118.36,56.7
2024-03-19,STR001,New York Downtown #1,Northeast,flagship,2,6,2415.52,2402.0099999999998,13.51,1454.44,947.5699999999999,1201.0,39.45
2024-03-19,STR002,Boston Mall #2,Southeast,outlet,2,9,3958.43,3958.43,0.0,2576.5,1381.93,1979.22,34.91
2024-03-19,STR005,Chicago Mall #5,West,flagship,2,8,3853.79,3853.79,0.0,1927.77,1926.02,1926.9,49.98
2024-03-19,STR007,Dallas Downtown #7,Southeast,express,1,3,1465.65,1465.65,0.0,1050.24,415.41,1465.65,28.34
2024-03-19,STR008,Houston Mall #8,Midwest,online,1,4,997.36,997.36,0.0,703.24,294.12,997.36,29.49
2024-03-19,STR009,Phoenix Mall #9,Southwest,flagship,1,1,405.13,405.13,0.0,252.85,152.28,405.13,37.59
2024-03-19,STR013,Portland Downtown #13,Midwest,flagship,1,3,2469.96,2469.96,0.0,1163.19,1306.77,2469.96,52.91
2024-03-19,STR016,Nashville Downtown #16,Northeast,online,1,3,143.55,143.55,0.0,110.64,32.91,143.55,22.93
2024-03-19,STR017,Charlotte Mall #17,Southeast,flagship,1,5,730.75,694.21,36.54,614.85,79.36,694.21,11.43
2024-03-19,STR018,Minneapolis Mall #18,Midwest,outlet,1,3,78.27,78.27,0.0,58.29,19.98,78.27,25.53
2024-03-19,STR023,Kansas City Mall #23,Midwest,express,1,2,1286.3,1286.3,0.0,715.18,571.12,1286.3,44.4
2024-03-20,STR001,New York Downtown #1,Northeast,flagship,2,5,3106.21,2971.1600000000003,135.05,1586.49,1384.67,1485.58,46.6
2024-03-20,STR003,Atlanta Mall #3,Midwest,express,1,4,191.4,191.4,0.0,147.52,43.88,191.4,22.93
2024-03-20,STR006,Detroit Mall #6,Northeast,outlet,1,4,1080.68,1080.68,0.0,510.96,569.72,1080.68,52.72
2024-03-20,STR007,Dallas Downtown #7,Southeast,express,1,5,727.55,727.55,0.0,503.2,224.35,727.55,30.84
2024-03-20,STR008,Houston Mall #8,Midwest,online,1,2,489.12,489.12,0.0,320.48,168.64,489.12,34.48
2024-03-20,STR009,Phoenix Mall #9,Southwest,flagship,1,1,10.52,10.52,0.0,4.93,5.59,10.52,53.14
2024-03-20,STR010,Denver Downtown #10,West,outlet,1,4,104.08,98.88,5.2,44.32,54.56,98.88,55.18
2024-03-20,STR014,San Francisco Mall #14,Southwest,outlet,1,1,879.64,835.66,43.98,384.84,450.82,835.66,53.95
2024-03-20,STR019,Philadelphia Downtown #19,Southwest,express,1,2,831.54,831.54,0.0,560.96,270.58,831.54,32.54
2024-03-20,STR020,San Diego Mall #20,West,online,1,5,3376.35,3376.35,0.0,1667.05,1709.3,3376.35,50.63
2024-03-20,STR021,Las Vegas Mall #21,Northeast,flagship,1,3,207.57,207.57,0.0,177.81,29.76,207.57,14.34
2024-03-20,STR023,Kansas City Mall #23,Midwest,express,3,6,1723.08,1723.08,0.0,990.29,732.79,574.36,42.53
2024-03-21,STR001,New York Downtown #1,Northeast,flagship,1,5,2055.35,2055.35,0.0,1111.6,943.75,2055.35,45.92
2024-03-21,STR007,Dallas Downtown #7,Southeast,express,2,5,1453.5900000000001,1380.91,72.67999999999999,999.6300000000001,381.28,690.46,27.61
2024-03-21,STR009,Phoenix Mall #9,Southwest,flagship,1,1,139.31,132.34,6.97,73.35,58.99,132.34,44.57
2024-03-21,STR012,Seattle Mall #12,Southeast,online,1,2,498.68,498.68,0.0,351.62,147.06,498.68,29.49
2024-03-21,STR014,San Francisco Mall #14,Southwest,outlet,1,3,1709.61,1709.61,0.0,821.55,888.06,1709.61,51.95
2024-03-21,STR018,Minneapolis Mall #18,Midwest,outlet,3,12,7172.74,7154.31,18.43,3728.46,3425.85,2384.77,47.89
2024-03-21,STR020,San Diego Mall #20,West,online,1,4,322.68,322.68,0.0,273.84,48.84,322.68,15.14
2024-03-21,STR021,Las Vegas Mall #21,Northeast,flagship,2,6,3993.9100000000003,3993.9100000000003,0.0,2210.56,1783.35,1996.96,44.65
2024-03-22,STR003,Atlanta Mall #3,Midwest,express,2,5,1761.9199999999998,1761.9199999999998,0.0,1219.76,542.16,880.96,30.77
2024-03-22,STR006,Detroit Mall #6,Northeast,outlet,1,1,577.08,577.08,0.0,381.25,195.83,577.08,33.93
2024-03-22,STR007,Dallas Downtown #7,Southeast,express,1,3,1287.21,1287.21,0.0,796.02,491.19,1287.21,38.16
2024-03-22,STR009,Phoenix Mall #9,Southwest,flagship,1,1,58.52,58.52,0.0,44.15,14.37,58.52,24.56
2024-03-22,STR011,Los Angeles Mall #11,Northeast,express,1,3,981.84,834.56,147.28,448.89,385.67,834.56,46.21
2024-03-22,STR013,Portland Downtown #13,Midwest,flagship,1,3,979.59,930.61,48.98,699.84,230.77,930.61,24.8
2024-03-22,STR014,San Francisco Mall #14,Southwest,outlet,1,3,858.27,858.27,0.0,667.53,190.74,858.27,22.22
2024-03-22,STR015,Austin Mall #15,West,express,2,3,213.7,213.7,0.0,153.97,59.730000000000004,106.85,27.95
2024-03-22,STR017,Charlotte Mall #17,Southeast,flagship,1,2,502.34,426.99,75.35,371.66,55.33,426.99,12.96
2024-03-22,STR019,Philadelphia Downtown #19,Southwest,express,2,5,1706.4700000000003,1625.42,81.05,844.86,780.56,812.71,48.02
2024-03-22,STR020,San Diego Mall #20,West,online,2,8,2381.04,2381.04,0.0,1548.6200000000001,832.42,1190.52,34.96
2024-03-22,STR023,Kansas City Mall #23,Midwest,express,1,4,1275.16,1275.16,0.0,930.12,345.04,1275.16,27.06
2024-03-23,STR003,Atlanta Mall #3,Midwest,express,1,4,2382.36,2263.24,119.12,1225.88,1037.36,2263.24,45.84
2024-03-23,STR004,Miami Downtown #4,Southwest,online,2,8,2449.7200000000003,2449.7200000000003,0.0,1340.9499999999998,1108.77,1224.86,45.26
2024-03-23,STR006,Detroit Mall #6,Northeast,outlet,2,7,1810.62,1810.62,0.0,1045.8999999999999,764.7199999999999,905.31,42.24
2024-03-23,STR007,Dallas Downtown #7,Southeast,express,1,3,2469.96,2099.47,370.49,1163.19,936.28,2099.47,44.6
2024-03-23,STR008,Houston Mall #8,Midwest,online,4,15,4022.59,3972.5299999999997,50.06,2699.6,1272.93,993.13,32.04
2024-03-23,STR009,Phoenix Mall #9,Southwest,flagship,1,5,1322.5,1322.5,0.0,700.25,622.25,1322.5,47.05
2024-03-23,STR011,Los Angeles Mall #11,Northeast,express,1,3,956.37,908.55,47.82,697.59,210.96,908.55,23.22
2024-03-23,STR012,Seattle Mall #12,Southeast,online,1,5,591.8,591.8,0.0,256.25,335.55,591.8,56.7
2024-03-23,STR013,Portland Downtown #13,Midwest,flagship,1,2,272.74,272.74,0.0,118.52,154.22,272.74,56.54
2024-03-23,STR015,Austin Mall #15,West,express,1,5,2442.75,2442.75,0.0,1750.4,692.35,2442.75,28.34
2024-03-23,STR016,Nashville Downtown #16,Northeast,online,1,2,821.34,821.34,0.0,407.04,414.3,821.34,50.44
2024-03-23,STR017,Charlotte Mall #17,Southeast,flagship,1,5,696.55,696.55,0.0,366.75,329.8,696.55,47.35
2024-03-23,STR023,Kansas City Mall #23,Midwest,express,1,5,2539.0,2539.0,0.0,1872.75,666.25,2539.0,26.24
2024-03-24,STR002,Boston Mall #2,Southeast,outlet,1,2,498.68,498.68,0.0,351.62,147.06,498.68,29.49
2024-03-24,STR003,Atlanta Mall #3,Midwest,express,1,5,2053.35,1950.68,102.67,1017.6,933.08,1950.68,47.83
2024-03-24,STR004,Miami Downtown #4,Southwest,online,1,5,3244.25,3244.25,0.0,1494.55,1749.7,3244.25,53.93
2024-03-24,STR010,Denver Downtown #10,West,outlet,1,1,54.14,54.14,0.0,43.9,10.24,54.14,18.91
2024-03-24,STR011,Los Angeles Mall #11,Northeast,express,1,5,1589.8,1351.33,238.47,1192.9,158.43,1351.33,11.72
2024-03-24,STR018,Minneapolis Mall #18,Midwest,outlet,2,6,1940.67,1940.67,0.0,955.14,985.53,970.34,50.78
2024-03-24,STR020,San Diego Mall #20,West,online,2,2,839.74,797.76,41.980000000000004,468.86,328.9,398.88,41.23
2024-03-24,STR021,Las Vegas Mall #21,Northeast,flagship,1,3,741.3,741.3,0.0,319.38,421.92,741.3,56.92
2024-03-25,STR002,Boston Mall #2,Southeast,outlet,1,5,2299.0,1954.15,344.85,1595.65,358.5,1954.15,18.35
2024-03-25,STR003,Atlanta Mall #3,Midwest,express,1,4,2308.32,2308.32,0.0,1525.0,783.32,2308.32,33.93
2024-03-25,STR004,Miami Downtown #4,Southwest,online,1,2,1380.92,1380.92,0.0,777.58,603.34,1380.92,43.69
2024-03-25,STR005,Chicago Mall #5,West,flagship,1,2,278.62,264.69,13.93,146.7,117.99,264.69,44.58
2024-03-25,STR006,Detroit Mall #6,Northeast,outlet,1,1,77.68,77.68,0.0,37.84,39.84,77.68,51.29
2024-03-25,STR007,Dallas Downtown #7,Southeast,express,1,4,2778.48,2500.63,277.85,1480.8,1019.83,2500.63,40.78
2024-03-25,STR010,Denver Downtown #10,West,outlet,1,1,404.74,404.74,0.0,269.55,135.19,404.74,33.4
2024-03-25,STR011,Los Angeles Mall #11,Northeast,express,1,4,2382.36,2263.24,119.12,1225.88,1037.36,2263.24,45.84
2024-03-25,STR012,Seattle Mall #12,Southeast,online,1,4,557.24,501.52,55.72,293.4,208.12,501.52,41.5
2024-03-25,STR015,Austin Mall #15,West,express,1,4,560.8,560.8,0.0,441.4,119.4,560.8,21.29
2024-03-25,STR016,Nashville Downtown #16,Northeast,online,1,5,581.55,581.55,0.0,475.55,106.0,581.55,18.23
2024-03-25,STR018,Minneapolis Mall #18,Midwest,outlet,1,3,1462.05,1462.05,0.0,865.05,597.0,1462.05,40.83
2024-03-25,STR019,Philadelphia Downtown #19,Southwest,express,2,3,481.11,395.3,85.81,287.5,107.8,197.65,27.27
2024-03-25,STR020,San Diego Mall #20,West,online,2,6,3810.86,3810.86,0.0,1785.3,2025.56,1905.43,53.15
2024-03-25,STR022,Orlando Downtown #22,Southeast,outlet,1,2,272.74,245.47,27.27,118.52,126.95,245.47,51.72
2024-03-26,STR001,New York Downtown #1,Northeast,flagship,1,5,2793.3,2793.3,0.0,1610.7,1182.6,2793.3,42.34
2024-03-26,STR002,Boston Mall #2,Southeast,outlet,1,5,2023.7,2023.7,0.0,1347.75,675.95,2023.7,33.4
2024-03-26,STR004,Miami Downtown #4,Southwest,online,1,4,397.48,397.48,0.0,181.76,215.72,397.48,54.27
2024-03-26,STR007,Dallas Downtown #7,Southeast,express,1,4,2778.48,2778.48,0.0,1480.8,1297.68,2778.48,46.7
2024-03-26,STR012,Seattle Mall #12,Southeast,online,1,3,2469.96,2469.96,0.0,1163.19,1306.77,2469.96,52.91
2024-03-26,STR015,Austin Mall #15,West,express,1,3,1220.34,1220.34,0.0,639.75,580.59,1220.34,47.58
2024-03-26,STR016,Nashville Downtown #16,Northeast,online,1,4,322.68,322.68,0.0,273.84,48.84,322.68,15.14
