ticket_id,opened_at,resolved_at,sla_due_at,opened_date,status,priority,reason,channel,store_id,store_name,region,customer_id,csat,resolve_hours,age_hours,is_open,sla_breach,sla_status
TKT000514,2024-09-18 17:36:00,,2024-09-21 17:36:00,2024-09-18,pending,medium,Staff conduct,social,STR013,Portland Downtown #13,Midwest,CUS00395,,,2498.65,1,True,pending_beyond_sla
TKT000515,2024-04-05 16:40:00,2024-04-12 05:39:47,2024-04-12 16:40:00,2024-04-05,resolved,low,Store experience,email,STR005,Chicago Mall #5,West,CUS00332,4.0,157.0,157.0,0,False,within_sla
TKT000516,2024-10-07 14:44:00,2024-10-08 05:52:50,2024-10-10 14:44:00,2024-10-07,resolved,medium,Wrong item,in_store,STR013,Portland Downtown #13,Midwest,CUS00328,3.0,15.15,15.15,0,False,within_sla
TKT000517,2024-06-04 10:54:00,2024-06-05 21:03:25,2024-06-11 10:54:00,2024-06-04,resolved,low,Late delivery,social,STR021,Las Vegas Mall #21,Northeast,CUS00499,5.0,34.16,34.16,0,False,within_sla
TKT000518,2024-12-10 16:17:00,,2024-12-13 16:17:00,2024-12-10,escalated,medium,Refund request,chat,STR008,Houston Mall #8,Midwest,CUS00160,,,507.97,1,True,pending_beyond_sla
TKT000519,2024-09-23 20:28:00,2024-09-24 18:23:36,2024-09-30 20:28:00,2024-09-23,resolved,low,Store experience,chat,STR015,Austin Mall #15,West,CUS00172,5.0,21.93,21.93,0,False,within_sla
TKT000520,2024-05-26 18:11:00,,2024-06-02 18:11:00,2024-05-26,escalated,low,Store experience,in_store,STR011,Los Angeles Mall #11,Northeast,CUS00136,,,5258.07,1,True,pending_beyond_sla
TKT000521,2024-06-03 13:23:00,2024-06-04 00:11:50,2024-06-03 17:23:00,2024-06-03,resolved,critical,Late delivery,phone,STR023,Kansas City Mall #23,Midwest,CUS00481,2.0,10.81,10.81,0,True,beyond_sla
TKT000522,2024-03-17 11:26:00,2024-03-21 03:46:37,2024-03-24 11:26:00,2024-03-17,resolved,low,Wrong item,social,STR022,Orlando Downtown #22,Southeast,CUS00306,4.0,88.34,88.34,0,False,within_sla
TKT000523,2024-08-26 10:57:00,2024-09-03 19:22:22,2024-09-02 10:57:00,2024-08-26,resolved,low,Store experience,social,STR011,Los Angeles Mall #11,Northeast,CUS00080,4.0,200.42,200.42,0,True,beyond_sla
TKT000524,2024-10-29 12:33:00,,2024-11-05 12:33:00,2024-10-29,pending,low,Late delivery,social,STR011,Los Angeles Mall #11,Northeast,CUS00224,,,1519.7,1,True,pending_beyond_sla
TKT000525,2024-03-08 20:41:00,2024-03-09 00:22:24,2024-03-11 20:41:00,2024-03-08,resolved,medium,Wrong item,email,STR005,Chicago Mall #5,West,CUS00200,4.0,3.69,3.69,0,False,within_sla
TKT000526,2024-06-30 20:25:00,,2024-07-03 20:25:00,2024-06-30,escalated,medium,Staff conduct,email,STR016,Nashville Downtown #16,Northeast,CUS00107,,,4415.83,1,True,pending_beyond_sla
TKT000527,2024-06-27 13:58:00,2024-06-28 03:53:08,2024-06-28 13:58:00,2024-06-27,resolved,high,Late delivery,social,STR001,New York Downtown #1,Northeast,CUS00025,4.0,13.92,13.92,0,False,within_sla
TKT000528,2024-12-25 09:07:00,2024-12-25 11:57:24,2024-12-28 09:07:00,2024-12-25,resolved,medium,Store experience,chat,STR011,Los Angeles Mall #11,Northeast,CUS00195,4.0,2.84,2.84,0,False,within_sla
TKT000529,2024-08-16 18:49:00,2024-08-16 22:13:46,2024-08-17 18:49:00,2024-08-16,resolved,high,Staff conduct,in_store,STR004,Miami Downtown #4,Southwest,CUS00048,4.0,3.41,3.41,0,False,within_sla
TKT000530,2024-02-17 11:55:00,2024-02-17 22:04:55,2024-02-18 11:55:00,2024-02-17,resolved,high,Wrong item,social,STR015,Austin Mall #15,West,CUS00073,4.0,10.17,10.17,0,False,within_sla
TKT000531,2024-04-01 08:14:00,,2024-04-08 08:14:00,2024-04-01,escalated,low,Store experience,chat,STR016,Nashville Downtown #16,Northeast,CUS00182,,,6588.02,1,True,pending_beyond_sla
TKT000532,2024-09-13 08:46:00,2024-09-15 03:45:29,2024-09-16 08:46:00,2024-09-13,resolved,medium,Late delivery,social,STR023,Kansas City Mall #23,Midwest,CUS00464,4.0,42.99,42.99,0,False,within_sla
TKT000533,2024-06-05 08:24:00,2024-06-11 17:05:30,2024-06-12 08:24:00,2024-06-05,resolved,low,Product defect,in_store,STR007,Dallas Downtown #7,Southeast,CUS00461,5.0,152.69,152.69,0,False,within_sla
TKT000534,2024-03-05 07:20:00,2024-03-08 00:21:59,2024-03-06 07:20:00,2024-03-05,resolved,high,Pricing dispute,in_store,STR023,Kansas City Mall #23,Midwest,CUS00229,2.0,65.03,65.03,0,True,beyond_sla
TKT000535,2024-01-01 09:40:00,,2024-01-08 09:40:00,2024-01-01,pending,low,Pricing dispute,email,STR008,Houston Mall #8,Midwest,CUS00454,,,8770.58,1,True,pending_beyond_sla
TKT000536,2024-08-31 07:36:00,2024-09-01 14:07:07,2024-09-03 07:36:00,2024-08-31,resolved,medium,Product defect,email,STR019,Philadelphia Downtown #19,Southwest,CUS00291,4.0,30.52,30.52,0,False,within_sla
TKT000537,2024-03-29 17:03:00,2024-03-30 13:03:02,2024-03-30 17:03:00,2024-03-29,resolved,high,Online order issue,chat,STR007,Dallas Downtown #7,Southeast,CUS00458,5.0,20.0,20.0,0,False,within_sla
TKT000538,2024-08-15 15:06:00,2024-08-16 00:02:26,2024-08-18 15:06:00,2024-08-15,resolved,medium,Late delivery,email,STR018,Minneapolis Mall #18,Midwest,CUS00449,5.0,8.94,8.94,0,False,within_sla
TKT000539,2024-06-13 10:19:00,2024-06-14 10:28:32,2024-06-16 10:19:00,2024-06-13,resolved,medium,Refund request,in_store,STR010,Denver Downtown #10,West,CUS00196,4.0,24.16,24.16,0,False,within_sla
TKT000540,2024-05-24 12:32:00,2024-05-25 04:14:23,2024-05-27 12:32:00,2024-05-24,resolved,medium,Online order issue,social,STR010,Denver Downtown #10,West,CUS00014,5.0,15.71,15.71,0,False,within_sla
TKT000541,2024-07-26 09:59:00,2024-07-28 18:35:43,2024-08-02 09:59:00,2024-07-26,resolved,low,Refund request,social,STR023,Kansas City Mall #23,Midwest,CUS00287,4.0,56.61,56.61,0,False,within_sla
TKT000542,2024-07-25 12:40:00,2024-08-13 02:50:09,2024-08-01 12:40:00,2024-07-25,resolved,low,Store experience,phone,STR013,Portland Downtown #13,Midwest,CUS00010,1.0,446.17,446.17,0,True,beyond_sla
TKT000543,2024-10-26 15:31:00,2024-10-29 04:46:43,2024-10-29 15:31:00,2024-10-26,resolved,medium,Store experience,phone,STR016,Nashville Downtown #16,Northeast,CUS00494,4.0,61.26,61.26,0,False,within_sla
TKT000544,2024-08-17 13:13:00,2024-08-20 17:37:34,2024-08-24 13:13:00,2024-08-17,resolved,low,Store experience,phone,STR008,Houston Mall #8,Midwest,CUS00272,5.0,76.41,76.41,0,False,within_sla
TKT000545,2024-02-17 08:40:00,2024-02-19 06:32:32,2024-02-20 08:40:00,2024-02-17,resolved,medium,Product defect,social,STR016,Nashville Downtown #16,Northeast,CUS00282,4.0,45.88,45.88,0,False,within_sla
TKT000546,2024-10-11 18:22:00,,2024-10-11 22:22:00,2024-10-11,escalated,critical,Product defect,phone,STR014,San Francisco Mall #14,Southwest,CUS00382,,,1945.88,1,True,pending_beyond_sla
TKT000547,2024-02-02 15:27:00,,2024-02-09 15:27:00,2024-02-02,escalated,low,Pricing dispute,phone,STR003,Atlanta Mall #3,Midwest,CUS00445,,,7996.8,1,True,pending_beyond_sla
TKT000548,2024-06-17 07:03:00,2024-06-19 23:47:08,2024-06-20 07:03:00,2024-06-17,resolved,medium,Product defect,email,STR003,Atlanta Mall #3,Midwest,CUS00070,3.0,64.74,64.74,0,False,within_sla
TKT000549,2024-12-02 11:13:00,2024-12-12 21:03:06,2024-12-09 11:13:00,2024-12-02,resolved,low,Staff conduct,in_store,STR013,Portland Downtown #13,Midwest,CUS00379,3.0,249.84,249.84,0,True,beyond_sla
TKT000550,2024-01-16 15:37:00,2024-01-18 03:33:18,2024-01-23 15:37:00,2024-01-16,resolved,low,Pricing dispute,chat,STR021,Las Vegas Mall #21,Northeast,CUS00291,4.0,35.94,35.94,0,False,within_sla
TKT000551,2024-04-29 19:36:00,2024-04-30 00:22:35,2024-04-30 19:36:00,2024-04-29,resolved,high,Late delivery,chat,STR012,Seattle Mall #12,Southeast,CUS00455,4.0,4.78,4.78,0,False,within_sla
TKT000552,2024-01-25 10:02:00,2024-01-30 23:39:43,2024-02-01 10:02:00,2024-01-25,resolved,low,Staff conduct,chat,STR009,Phoenix Mall #9,Southwest,CUS00258,5.0,133.63,133.63,0,False,within_sla
TKT000553,2024-02-08 13:10:00,2024-02-09 06:54:57,2024-02-09 13:10:00,2024-02-08,resolved,high,Product defect,email,STR018,Minneapolis Mall #18,Midwest,CUS00180,4.0,17.75,17.75,0,False,within_sla
TKT000554,2024-04-18 11:03:00,2024-04-24 10:55:38,2024-04-25 11:03:00,2024-04-18,resolved,low,Product defect,in_store,STR018,Minneapolis Mall #18,Midwest,CUS00241,3.0,143.88,143.88,0,False,within_sla
TKT000555,2024-07-11 10:53:00,2024-07-15 03:48:20,2024-07-18 10:53:00,2024-07-11,resolved,low,Refund request,phone,STR003,Atlanta Mall #3,Midwest,CUS00043,3.0,88.92,88.92,0,False,within_sla
TKT000556,2024-01-10 18:06:00,2024-01-11 14:06:44,2024-01-11 18:06:00,2024-01-10,resolved,high,Store experience,social,STR012,Seattle Mall #12,Southeast,CUS00374,4.0,20.01,20.01,0,False,within_sla
TKT000557,2024-01-02 17:09:00,2024-01-07 03:17:32,2024-01-09 17:09:00,2024-01-02,resolved,low,Pricing dispute,phone,STR021,Las Vegas Mall #21,Northeast,CUS00122,4.0,106.14,106.14,0,False,within_sla
TKT000558,2024-12-21 07:27:00,,2024-12-28 07:27:00,2024-12-21,escalated,low,Pricing dispute,chat,STR017,Charlotte Mall #17,Southeast,CUS00074,,,252.8,1,True,pending_beyond_sla
TKT000559,2024-07-17 09:18:00,2024-07-18 20:18:28,2024-07-24 09:18:00,2024-07-17,resolved,low,Pricing dispute,chat,STR022,Orlando Downtown #22,Southeast,CUS00056,4.0,35.01,35.01,0,False,within_sla
TKT000560,2024-09-11 14:25:00,2024-09-12 03:48:07,2024-09-12 14:25:00,2024-09-11,resolved,high,Product defect,social,STR013,Portland Downtown #13,Midwest,CUS00256,5.0,13.39,13.39,0,False,within_sla
TKT000561,2024-02-14 08:01:00,,2024-02-14 12:01:00,2024-02-14,pending,critical,Wrong item,email,STR006,Detroit Mall #6,Northeast,CUS00225,,,7716.23,1,True,pending_beyond_sla
TKT000562,2024-02-26 10:34:00,2024-02-28 06:15:23,2024-02-27 10:34:00,2024-02-26,closed_unresolved,high,Late delivery,email,STR019,Philadelphia Downtown #19,Southwest,CUS00443,3.0,43.69,43.69,0,True,beyond_sla
TKT000563,2024-06-12 09:17:00,2024-06-29 02:38:04,2024-06-19 09:17:00,2024-06-12,resolved,low,Online order issue,email,STR012,Seattle Mall #12,Southeast,CUS00014,4.0,401.35,401.35,0,True,beyond_sla
TKT000564,2024-03-04 17:49:00,2024-03-06 15:33:41,2024-03-11 17:49:00,2024-03-04,resolved,low,Wrong item,in_store,STR018,Minneapolis Mall #18,Midwest,CUS00122,4.0,45.74,45.74,0,False,within_sla
TKT000565,2024-02-13 08:26:00,2024-02-13 10:45:57,2024-02-14 08:26:00,2024-02-13,resolved,high,Staff conduct,email,STR001,New York Downtown #1,Northeast,CUS00162,4.0,2.33,2.33,0,False,within_sla
TKT000566,2024-06-17 12:06:00,2024-06-17 14:56:23,2024-06-17 16:06:00,2024-06-17,resolved,critical,Product defect,email,STR022,Orlando Downtown #22,Southeast,CUS00189,4.0,2.84,2.84,0,False,within_sla
TKT000567,2024-05-07 14:03:00,2024-05-09 15:16:02,2024-05-10 14:03:00,2024-05-07,resolved,medium,Refund request,social,STR020,San Diego Mall #20,West,CUS00430,3.0,49.22,49.22,0,False,within_sla
TKT000568,2024-03-18 17:19:00,2024-03-19 08:47:19,2024-03-21 17:19:00,2024-03-18,resolved,medium,Store experience,phone,STR012,Seattle Mall #12,Southeast,CUS00332,5.0,15.47,15.47,0,False,within_sla
TKT000569,2024-02-07 12:12:00,,2024-02-07 16:12:00,2024-02-07,pending,critical,Refund request,in_store,STR010,Denver Downtown #10,West,CUS00246,,,7880.05,1,True,pending_beyond_sla
TKT000570,2024-08-07 14:58:00,2024-08-10 10:23:27,2024-08-10 14:58:00,2024-08-07,resolved,medium,Wrong item,email,STR001,New York Downtown #1,Northeast,CUS00173,5.0,67.42,67.42,0,False,within_sla
TKT000571,2024-06-08 17:25:00,,2024-06-15 17:25:00,2024-06-08,escalated,low,Product defect,phone,STR014,San Francisco Mall #14,Southwest,CUS00136,,,4946.83,1,True,pending_beyond_sla
TKT000572,2024-03-06 09:18:00,2024-03-06 11:48:15,2024-03-06 13:18:00,2024-03-06,resolved,critical,Store experience,phone,STR007,Dallas Downtown #7,Southeast,CUS00443,4.0,2.5,2.5,0,False,within_sla
TKT000573,2024-05-10 07:21:00,2024-05-26 20:45:19,2024-05-17 07:21:00,2024-05-10,resolved,low,Late delivery,phone,STR023,Kansas City Mall #23,Midwest,CUS00072,2.0,397.41,397.41,0,True,beyond_sla
TKT000574,2024-02-17 19:03:00,2024-02-20 15:10:38,2024-02-24 19:03:00,2024-02-17,resolved,low,Product defect,email,STR022,Orlando Downtown #22,Southeast,CUS00320,5.0,68.13,68.13,0,False,within_sla
TKT000575,2024-01-23 17:36:00,2024-01-25 04:40:49,2024-01-26 17:36:00,2024-01-23,resolved,medium,Online order issue,social,STR013,Portland Downtown #13,Midwest,CUS00256,5.0,35.08,35.08,0,False,within_sla
TKT000576,2024-05-14 08:24:00,2024-05-14 10:34:35,2024-05-15 08:24:00,2024-05-14,resolved,high,Pricing dispute,chat,STR017,Charlotte Mall #17,Southeast,CUS00410,3.0,2.18,2.18,0,False,within_sla
TKT000577,2024-11-04 11:48:00,2024-11-05 23:41:18,2024-11-05 11:48:00,2024-11-04,resolved,high,Store experience,email,STR023,Kansas City Mall #23,Midwest,CUS00072,1.0,35.89,35.89,0,True,beyond_sla
TKT000578,2024-01-14 07:45:00,2024-01-14 23:14:07,2024-01-15 07:45:00,2024-01-14,resolved,high,Online order issue,chat,STR015,Austin Mall #15,West,CUS00101,5.0,15.49,15.49,0,False,within_sla
TKT000579,2024-02-16 10:46:00,2024-02-19 13:09:50,2024-02-23 10:46:00,2024-02-16,resolved,low,Refund request,in_store,STR020,San Diego Mall #20,West,CUS00477,5.0,74.4,74.4,0,False,within_sla
TKT000580,2024-02-11 13:49:00,2024-02-14 03:39:00,2024-02-12 13:49:00,2024-02-11,resolved,high,Store experience,chat,STR011,Los Angeles Mall #11,Northeast,CUS00489,3.0,61.83,61.83,0,True,beyond_sla
TKT000581,2024-08-31 15:34:00,2024-09-10 13:47:54,2024-09-07 15:34:00,2024-08-31,closed_unresolved,low,Online order issue,chat,STR006,Detroit Mall #6,Northeast,CUS00133,1.0,238.23,238.23,0,True,beyond_sla
TKT000582,2024-11-27 09:57:00,2024-12-05 02:42:57,2024-11-30 09:57:00,2024-11-27,closed_unresolved,medium,Product defect,phone,STR021,Las Vegas Mall #21,Northeast,CUS00082,1.0,184.77,184.77,0,True,beyond_sla
TKT000583,2024-07-14 08:13:00,2024-07-15 07:09:33,2024-07-21 08:13:00,2024-07-14,resolved,low,Staff conduct,email,STR006,Detroit Mall #6,Northeast,CUS00499,4.0,22.94,22.94,0,False,within_sla
TKT000584,2024-02-04 18:40:00,2024-02-05 17:05:16,2024-02-05 18:40:00,2024-02-04,resolved,high,Product defect,in_store,STR004,Miami Downtown #4,Southwest,CUS00109,5.0,22.42,22.42,0,False,within_sla
TKT000585,2024-01-06 15:36:00,,2024-01-07 15:36:00,2024-01-06,escalated,high,Refund request,social,STR015,Austin Mall #15,West,CUS00361,,,8644.65,1,True,pending_beyond_sla
TKT000586,2024-07-07 20:55:00,2024-07-08 12:26:01,2024-07-10 20:55:00,2024-07-07,resolved,medium,Online order issue,phone,STR017,Charlotte Mall #17,Southeast,CUS00189,4.0,15.52,15.52,0,False,within_sla
TKT000587,2024-07-30 09:38:00,2024-08-01 21:21:01,2024-08-02 09:38:00,2024-07-30,resolved,medium,Store experience,social,STR009,Phoenix Mall #9,Southwest,CUS00151,4.0,59.72,59.72,0,False,within_sla
TKT000588,2024-01-18 17:39:00,,2024-01-21 17:39:00,2024-01-18,escalated,medium,Staff conduct,in_store,STR004,Miami Downtown #4,Southwest,CUS00194,,,8354.6,1,True,pending_beyond_sla
TKT000589,2024-06-06 12:02:00,,2024-06-06 16:02:00,2024-06-06,escalated,critical,Refund request,in_store,STR021,Las Vegas Mall #21,Northeast,CUS00087,,,5000.22,1,True,pending_beyond_sla
TKT000590,2024-02-26 20:02:00,2024-03-01 05:12:10,2024-03-04 20:02:00,2024-02-26,resolved,low,Store experience,phone,STR009,Phoenix Mall #9,Southwest,CUS00081,5.0,81.17,81.17,0,False,within_sla
TKT000591,2024-09-03 09:31:00,,2024-09-10 09:31:00,2024-09-03,pending,low,Online order issue,phone,STR014,San Francisco Mall #14,Southwest,CUS00416,,,2866.73,1,True,pending_beyond_sla
TKT000592,2024-05-28 10:31:00,2024-06-04 23:48:49,2024-05-31 10:31:00,2024-05-28,resolved,medium,Late delivery,in_store,STR006,Detroit Mall #6,Northeast,CUS00486,3.0,181.3,181.3,0,True,beyond_sla
TKT000593,2024-03-24 14:18:00,2024-03-28 03:18:48,2024-03-27 14:18:00,2024-03-24,resolved,medium,Refund request,chat,STR006,Detroit Mall #6,Northeast,CUS00313,4.0,85.01,85.01,0,True,beyond_sla
TKT000594,2024-04-23 10:36:00,,2024-04-26 10:36:00,2024-04-23,pending,medium,Wrong item,phone,STR003,Atlanta Mall #3,Midwest,CUS00154,,,6057.65,1,True,pending_beyond_sla
TKT000595,2024-06-01 10:32:00,2024-06-04 07:19:05,2024-06-08 10:32:00,2024-06-01,resolved,low,Online order issue,chat,STR009,Phoenix Mall #9,Southwest,CUS00068,4.0,68.78,68.78,0,False,within_sla
TKT000596,2024-03-06 13:57:00,2024-03-11 23:27:04,2024-03-13 13:57:00,2024-03-06,resolved,low,Store experience,chat,STR002,Boston Mall #2,Southeast,CUS00295,5.0,129.5,129.5,0,False,within_sla
TKT000597,2024-12-07 10:11:00,2024-12-21 21:15:39,2024-12-14 10:11:00,2024-12-07,resolved,low,Late delivery,phone,STR016,Nashville Downtown #16,Northeast,CUS00289,4.0,347.08,347.08,0,True,beyond_sla
TKT000598,2024-11-18 16:45:00,,2024-11-25 16:45:00,2024-11-18,pending,low,Online order issue,social,STR023,Kansas City Mall #23,Midwest,CUS00034,,,1035.5,1,True,pending_beyond_sla
TKT000599,2024-11-20 20:47:00,2024-11-21 23:46:03,2024-11-23 20:47:00,2024-11-20,resolved,medium,Product defect,email,STR010,Denver Downtown #10,West,CUS00176,5.0,26.98,26.98,0,False,within_sla
TKT000600,2024-01-13 11:49:00,2024-01-15 06:01:13,2024-01-16 11:49:00,2024-01-13,resolved,medium,Online order issue,in_store,STR003,Atlanta Mall #3,Midwest,CUS00224,4.0,42.2,42.2,0,False,within_sla
TKT000601,2024-07-27 19:52:00,2024-07-28 17:46:10,2024-07-30 19:52:00,2024-07-27,resolved,medium,Wrong item,email,STR019,Philadelphia Downtown #19,Southwest,CUS00088,5.0,21.9,21.9,0,False,within_sla
TKT000602,2024-02-06 19:31:00,2024-02-07 14:31:00,2024-02-13 19:31:00,2024-02-06,resolved,low,Late delivery,social,STR015,Austin Mall #15,West,CUS00296,3.0,19.0,19.0,0,False,within_sla
TKT000603,2024-12-10 20:16:00,2024-12-11 06:07:04,2024-12-13 20:16:00,2024-12-10,resolved,medium,Product defect,in_store,STR006,Detroit Mall #6,Northeast,CUS00165,5.0,9.85,9.85,0,False,within_sla
TKT000604,2024-09-05 11:00:00,,2024-09-06 11:00:00,2024-09-05,escalated,high,Pricing dispute,in_store,STR011,Los Angeles Mall #11,Northeast,CUS00389,,,2817.25,1,True,pending_beyond_sla
TKT000605,2024-11-20 15:56:00,2024-11-21 18:10:28,2024-11-23 15:56:00,2024-11-20,resolved,medium,Staff conduct,chat,STR019,Philadelphia Downtown #19,Southwest,CUS00103,4.0,26.24,26.24,0,False,within_sla
TKT000606,2024-09-09 20:33:00,,2024-09-12 20:33:00,2024-09-09,escalated,medium,Refund request,in_store,STR013,Portland Downtown #13,Midwest,CUS00457,,,2711.7,1,True,pending_beyond_sla
TKT000607,2024-10-12 10:18:00,2024-10-14 11:08:00,2024-10-15 10:18:00,2024-10-12,resolved,medium,Late delivery,social,STR004,Miami Downtown #4,Southwest,CUS00258,4.0,48.83,48.83,0,False,within_sla
TKT000608,2024-11-16 14:30:00,2024-11-16 17:12:42,2024-11-16 18:30:00,2024-11-16,resolved,critical,Wrong item,email,STR017,Charlotte Mall #17,Southeast,CUS00186,5.0,2.71,2.71,0,False,within_sla
TKT000609,2024-03-16 10:02:00,2024-03-22 06:11:52,2024-03-19 10:02:00,2024-03-16,resolved,medium,Pricing dispute,chat,STR006,Detroit Mall #6,Northeast,CUS00226,1.0,140.16,140.16,0,True,beyond_sla
TKT000610,2024-08-15 11:46:00,2024-08-19 01:43:41,2024-08-18 11:46:00,2024-08-15,closed_unresolved,medium,Online order issue,phone,STR004,Miami Downtown #4,Southwest,CUS00316,1.0,85.96,85.96,0,True,beyond_sla
TKT000611,2024-05-18 12:42:00,2024-05-23 20:34:40,2024-05-21 12:42:00,2024-05-18,resolved,medium,Store experience,chat,STR011,Los Angeles Mall #11,Northeast,CUS00385,2.0,127.88,127.88,0,True,beyond_sla
TKT000612,2024-03-29 13:49:00,2024-04-01 00:46:45,2024-04-01 13:49:00,2024-03-29,resolved,medium,Refund request,in_store,STR022,Orlando Downtown #22,Southeast,CUS00191,4.0,58.96,58.96,0,False,within_sla
TKT000613,2024-10-31 08:02:00,2024-11-03 01:21:14,2024-11-01 08:02:00,2024-10-31,resolved,high,Late delivery,phone,STR008,Houston Mall #8,Midwest,CUS00397,2.0,65.32,65.32,0,True,beyond_sla
TKT000614,2024-09-09 14:28:00,2024-09-11 02:00:05,2024-09-12 14:28:00,2024-09-09,resolved,medium,Online order issue,phone,STR019,Philadelphia Downtown #19,Southwest,CUS00316,5.0,35.53,35.53,0,False,within_sla
TKT000615,2024-01-03 07:03:00,2024-01-03 15:29:23,2024-01-04 07:03:00,2024-01-03,resolved,high,Pricing dispute,in_store,STR018,Minneapolis Mall #18,Midwest,CUS00146,4.0,8.44,8.44,0,False,within_sla
TKT000616,2024-11-15 20:06:00,2024-11-20 23:38:12,2024-11-22 20:06:00,2024-11-15,resolved,low,Store experience,phone,STR008,Houston Mall #8,Midwest,CUS00268,3.0,123.54,123.54,0,False,within_sla
TKT000617,2024-06-28 16:40:00,2024-06-29 07:21:39,2024-06-29 16:40:00,2024-06-28,resolved,high,Store experience,email,STR012,Seattle Mall #12,Southeast,CUS00482,4.0,14.69,14.69,0,False,within_sla
TKT000618,2024-11-29 15:43:00,2024-12-02 12:49:56,2024-12-06 15:43:00,2024-11-29,resolved,low,Product defect,in_store,STR012,Seattle Mall #12,Southeast,CUS00200,4.0,69.12,69.12,0,False,within_sla
TKT000619,2024-03-11 14:34:00,2024-03-15 13:03:19,2024-03-18 14:34:00,2024-03-11,resolved,low,Late delivery,chat,STR007,Dallas Downtown #7,Southeast,CUS00375,4.0,94.49,94.49,0,False,within_sla
TKT000620,2024-06-20 19:15:00,2024-06-22 01:11:24,2024-06-23 19:15:00,2024-06-20,resolved,medium,Pricing dispute,social,STR011,Los Angeles Mall #11,Northeast,CUS00480,4.0,29.94,29.94,0,False,within_sla
TKT000621,2024-09-14 13:24:00,2024-09-15 21:01:31,2024-09-17 13:24:00,2024-09-14,resolved,medium,Staff conduct,in_store,STR016,Nashville Downtown #16,Northeast,CUS00412,4.0,31.63,31.63,0,False,within_sla
TKT000622,2024-09-20 11:44:00,2024-09-22 23:20:09,2024-09-23 11:44:00,2024-09-20,resolved,medium,Product defect,social,STR012,Seattle Mall #12,Southeast,CUS00064,4.0,59.6,59.6,0,False,within_sla
