ticket_id,opened_at,resolved_at,sla_due_at,status,priority,reason,channel,store_id,customer_id,csat,resolve_hours,within_sla,region
TKT000505,2024-06-01 07:25:00,2024-06-02 06:04:44,2024-06-04 07:25:00,resolved,medium,Online order issue,in_store,STR010,CUS00454,4.0,22.66,True,West
TKT000506,2024-06-24 08:33:00,,2024-07-01 08:33:00,pending,low,Online order issue,email,STR015,CUS00134,,,,West
TKT000507,2024-10-21 11:39:00,2024-10-23 22:14:43,2024-10-24 11:39:00,resolved,medium,Online order issue,email,STR003,CUS00472,4.0,58.6,True,Midwest
TKT000508,2024-12-18 14:27:00,2024-12-19 12:18:03,2024-12-19 14:27:00,resolved,high,Staff conduct,chat,STR006,CUS00127,4.0,21.85,True,Northeast
TKT000509,2024-03-19 15:16:00,2024-03-22 14:14:59,2024-03-26 15:16:00,resolved,low,Staff conduct,in_store,STR013,CUS00002,3.0,70.98,True,Midwest
TKT000510,2024-06-17 13:33:00,2024-06-25 06:00:48,2024-06-20 13:33:00,resolved,medium,Product defect,in_store,STR003,CUS00068,3.0,184.46,False,Midwest
TKT000511,2024-06-16 13:26:00,2024-06-19 06:44:00,2024-06-19 13:26:00,resolved,medium,Late delivery,email,STR011,CUS00096,4.0,65.3,True,Northeast
TKT000512,2024-01-28 18:11:00,,2024-01-28 22:11:00,pending,critical,Late delivery,chat,STR006,CUS00214,,,,Northeast
TKT000513,2024-01-29 11:28:00,2024-01-29 14:13:13,2024-01-29 15:28:00,resolved,critical,Store experience,email,STR013,CUS00226,5.0,2.75,True,Midwest
TKT000514,2024-09-18 17:36:00,,2024-09-21 17:36:00,pending,medium,Staff conduct,social,STR013,CUS00395,,,,Midwest
TKT000515,2024-04-05 16:40:00,2024-04-12 05:39:47,2024-04-12 16:40:00,resolved,low,Store experience,email,STR005,CUS00332,4.0,157.0,True,West
TKT000516,2024-10-07 14:44:00,2024-10-08 05:52:50,2024-10-10 14:44:00,resolved,medium,Wrong item,in_store,STR013,CUS00328,3.0,15.15,True,Midwest
TKT000517,2024-06-04 10:54:00,2024-06-05 21:03:25,2024-06-11 10:54:00,resolved,low,Late delivery,social,STR021,CUS00499,5.0,34.16,True,Northeast
TKT000518,2024-12-10 16:17:00,,2024-12-13 16:17:00,escalated,medium,Refund request,chat,STR008,CUS00160,,,,Midwest
TKT000519,2024-09-23 20:28:00,2024-09-24 18:23:36,2024-09-30 20:28:00,resolved,low,Store experience,chat,STR015,CUS00172,5.0,21.93,True,West
TKT000520,2024-05-26 18:11:00,,2024-06-02 18:11:00,escalated,low,Store experience,in_store,STR011,CUS00136,,,,Northeast
TKT000521,2024-06-03 13:23:00,2024-06-04 00:11:50,2024-06-03 17:23:00,resolved,critical,Late delivery,phone,STR023,CUS00481,2.0,10.81,False,Midwest
TKT000522,2024-03-17 11:26:00,2024-03-21 03:46:37,2024-03-24 11:26:00,resolved,low,Wrong item,social,STR022,CUS00306,4.0,88.34,True,Southeast
TKT000523,2024-08-26 10:57:00,2024-09-03 19:22:22,2024-09-02 10:57:00,resolved,low,Store experience,social,STR011,CUS00080,4.0,200.42,False,Northeast
TKT000524,2024-10-29 12:33:00,,2024-11-05 12:33:00,pending,low,Late delivery,social,STR011,CUS00224,,,,Northeast
TKT000525,2024-03-08 20:41:00,2024-03-09 00:22:24,2024-03-11 20:41:00,resolved,medium,Wrong item,email,STR005,CUS00200,4.0,3.69,True,West
TKT000526,2024-06-30 20:25:00,,2024-07-03 20:25:00,escalated,medium,Staff conduct,email,STR016,CUS00107,,,,Northeast
TKT000527,2024-06-27 13:58:00,2024-06-28 03:53:08,2024-06-28 13:58:00,resolved,high,Late delivery,social,STR001,CUS00025,4.0,13.92,True,Northeast
TKT000528,2024-12-25 09:07:00,2024-12-25 11:57:24,2024-12-28 09:07:00,resolved,medium,Store experience,chat,STR011,CUS00195,4.0,2.84,True,Northeast
TKT000529,2024-08-16 18:49:00,2024-08-16 22:13:46,2024-08-17 18:49:00,resolved,high,Staff conduct,in_store,STR004,CUS00048,4.0,3.41,True,Southwest
TKT000530,2024-02-17 11:55:00,2024-02-17 22:04:55,2024-02-18 11:55:00,resolved,high,Wrong item,social,STR015,CUS00073,4.0,10.17,True,West
TKT000531,2024-04-01 08:14:00,,2024-04-08 08:14:00,escalated,low,Store experience,chat,STR016,CUS00182,,,,Northeast
TKT000532,2024-09-13 08:46:00,2024-09-15 03:45:29,2024-09-16 08:46:00,resolved,medium,Late delivery,social,STR023,CUS00464,4.0,42.99,True,Midwest
TKT000533,2024-06-05 08:24:00,2024-06-11 17:05:30,2024-06-12 08:24:00,resolved,low,Product defect,in_store,STR007,CUS00461,5.0,152.69,True,Southeast
TKT000534,2024-03-05 07:20:00,2024-03-08 00:21:59,2024-03-06 07:20:00,resolved,high,Pricing dispute,in_store,STR023,CUS00229,2.0,65.03,False,Midwest
TKT000535,2024-01-01 09:40:00,,2024-01-08 09:40:00,pending,low,Pricing dispute,email,STR008,CUS00454,,,,Midwest
TKT000536,2024-08-31 07:36:00,2024-09-01 14:07:07,2024-09-03 07:36:00,resolved,medium,Product defect,email,STR019,CUS00291,4.0,30.52,True,Southwest
TKT000537,2024-03-29 17:03:00,2024-03-30 13:03:02,2024-03-30 17:03:00,resolved,high,Online order issue,chat,STR007,CUS00458,5.0,20.0,True,Southeast
TKT000538,2024-08-15 15:06:00,2024-08-16 00:02:26,2024-08-18 15:06:00,resolved,medium,Late delivery,email,STR018,CUS00449,5.0,8.94,True,Midwest
TKT000539,2024-06-13 10:19:00,2024-06-14 10:28:32,2024-06-16 10:19:00,resolved,medium,Refund request,in_store,STR010,CUS00196,4.0,24.16,True,West
TKT000540,2024-05-24 12:32:00,2024-05-25 04:14:23,2024-05-27 12:32:00,resolved,medium,Online order issue,social,STR010,CUS00014,5.0,15.71,True,West
TKT000541,2024-07-26 09:59:00,2024-07-28 18:35:43,2024-08-02 09:59:00,resolved,low,Refund request,social,STR023,CUS00287,4.0,56.61,True,Midwest
TKT000542,2024-07-25 12:40:00,2024-08-13 02:50:09,2024-08-01 12:40:00,resolved,low,Store experience,phone,STR013,CUS00010,1.0,446.17,False,Midwest
TKT000543,2024-10-26 15:31:00,2024-10-29 04:46:43,2024-10-29 15:31:00,resolved,medium,Store experience,phone,STR016,CUS00494,4.0,61.26,True,Northeast
TKT000544,2024-08-17 13:13:00,2024-08-20 17:37:34,2024-08-24 13:13:00,resolved,low,Store experience,phone,STR008,CUS00272,5.0,76.41,True,Midwest
TKT000545,2024-02-17 08:40:00,2024-02-19 06:32:32,2024-02-20 08:40:00,resolved,medium,Product defect,social,STR016,CUS00282,4.0,45.88,True,Northeast
TKT000546,2024-10-11 18:22:00,,2024-10-11 22:22:00,escalated,critical,Product defect,phone,STR014,CUS00382,,,,Southwest
TKT000547,2024-02-02 15:27:00,,2024-02-09 15:27:00,escalated,low,Pricing dispute,phone,STR003,CUS00445,,,,Midwest
TKT000548,2024-06-17 07:03:00,2024-06-19 23:47:08,2024-06-20 07:03:00,resolved,medium,Product defect,email,STR003,CUS00070,3.0,64.74,True,Midwest
TKT000549,2024-12-02 11:13:00,2024-12-12 21:03:06,2024-12-09 11:13:00,resolved,low,Staff conduct,in_store,STR013,CUS00379,3.0,249.84,False,Midwest
TKT000550,2024-01-16 15:37:00,2024-01-18 03:33:18,2024-01-23 15:37:00,resolved,low,Pricing dispute,chat,STR021,CUS00291,4.0,35.94,True,Northeast
TKT000551,2024-04-29 19:36:00,2024-04-30 00:22:35,2024-04-30 19:36:00,resolved,high,Late delivery,chat,STR012,CUS00455,4.0,4.78,True,Southeast
TKT000552,2024-01-25 10:02:00,2024-01-30 23:39:43,2024-02-01 10:02:00,resolved,low,Staff conduct,chat,STR009,CUS00258,5.0,133.63,True,Southwest
TKT000553,2024-02-08 13:10:00,2024-02-09 06:54:57,2024-02-09 13:10:00,resolved,high,Product defect,email,STR018,CUS00180,4.0,17.75,True,Midwest
TKT000554,2024-04-18 11:03:00,2024-04-24 10:55:38,2024-04-25 11:03:00,resolved,low,Product defect,in_store,STR018,CUS00241,3.0,143.88,True,Midwest
TKT000555,2024-07-11 10:53:00,2024-07-15 03:48:20,2024-07-18 10:53:00,resolved,low,Refund request,phone,STR003,CUS00043,3.0,88.92,True,Midwest
TKT000556,2024-01-10 18:06:00,2024-01-11 14:06:44,2024-01-11 18:06:00,resolved,high,Store experience,social,STR012,CUS00374,4.0,20.01,True,Southeast
TKT000557,2024-01-02 17:09:00,2024-01-07 03:17:32,2024-01-09 17:09:00,resolved,low,Pricing dispute,phone,STR021,CUS00122,4.0,106.14,True,Northeast
TKT000558,2024-12-21 07:27:00,,2024-12-28 07:27:00,escalated,low,Pricing dispute,chat,STR017,CUS00074,,,,Southeast
TKT000559,2024-07-17 09:18:00,2024-07-18 20:18:28,2024-07-24 09:18:00,resolved,low,Pricing dispute,chat,STR022,CUS00056,4.0,35.01,True,Southeast
TKT000560,2024-09-11 14:25:00,2024-09-12 03:48:07,2024-09-12 14:25:00,resolved,high,Product defect,social,STR013,CUS00256,5.0,13.39,True,Midwest
TKT000561,2024-02-14 08:01:00,,2024-02-14 12:01:00,pending,critical,Wrong item,email,STR006,CUS00225,,,,Northeast
TKT000562,2024-02-26 10:34:00,2024-02-28 06:15:23,2024-02-27 10:34:00,closed_unresolved,high,Late delivery,email,STR019,CUS00443,3.0,43.69,False,Southwest
TKT000563,2024-06-12 09:17:00,2024-06-29 02:38:04,2024-06-19 09:17:00,resolved,low,Online order issue,email,STR012,CUS00014,4.0,401.35,False,Southeast
TKT000564,2024-03-04 17:49:00,2024-03-06 15:33:41,2024-03-11 17:49:00,resolved,low,Wrong item,in_store,STR018,CUS00122,4.0,45.74,True,Midwest
TKT000565,2024-02-13 08:26:00,2024-02-13 10:45:57,2024-02-14 08:26:00,resolved,high,Staff conduct,email,STR001,CUS00162,4.0,2.33,True,Northeast
TKT000566,2024-06-17 12:06:00,2024-06-17 14:56:23,2024-06-17 16:06:00,resolved,critical,Product defect,email,STR022,CUS00189,4.0,2.84,True,Southeast
TKT000567,2024-05-07 14:03:00,2024-05-09 15:16:02,2024-05-10 14:03:00,resolved,medium,Refund request,social,STR020,CUS00430,3.0,49.22,True,West
TKT000568,2024-03-18 17:19:00,2024-03-19 08:47:19,2024-03-21 17:19:00,resolved,medium,Store experience,phone,STR012,CUS00332,5.0,15.47,True,Southeast
TKT000569,2024-02-07 12:12:00,,2024-02-07 16:12:00,pending,critical,Refund request,in_store,STR010,CUS00246,,,,West
TKT000570,2024-08-07 14:58:00,2024-08-10 10:23:27,2024-08-10 14:58:00,resolved,medium,Wrong item,email,STR001,CUS00173,5.0,67.42,True,Northeast
TKT000571,2024-06-08 17:25:00,,2024-06-15 17:25:00,escalated,low,Product defect,phone,STR014,CUS00136,,,,Southwest
TKT000572,2024-03-06 09:18:00,2024-03-06 11:48:15,2024-03-06 13:18:00,resolved,critical,Store experience,phone,STR007,CUS00443,4.0,2.5,True,Southeast
TKT000573,2024-05-10 07:21:00,2024-05-26 20:45:19,2024-05-17 07:21:00,resolved,low,Late delivery,phone,STR023,CUS00072,2.0,397.41,False,Midwest
TKT000574,2024-02-17 19:03:00,2024-02-20 15:10:38,2024-02-24 19:03:00,resolved,low,Product defect,email,STR022,CUS00320,5.0,68.13,True,Southeast
TKT000575,2024-01-23 17:36:00,2024-01-25 04:40:49,2024-01-26 17:36:00,resolved,medium,Online order issue,social,STR013,CUS00256,5.0,35.08,True,Midwest
TKT000576,2024-05-14 08:24:00,2024-05-14 10:34:35,2024-05-15 08:24:00,resolved,high,Pricing dispute,chat,STR017,CUS00410,3.0,2.18,True,Southeast
TKT000577,2024-11-04 11:48:00,2024-11-05 23:41:18,2024-11-05 11:48:00,resolved,high,Store experience,email,STR023,CUS00072,1.0,35.89,False,Midwest
TKT000578,2024-01-14 07:45:00,2024-01-14 23:14:07,2024-01-15 07:45:00,resolved,high,Online order issue,chat,STR015,CUS00101,5.0,15.49,True,West
TKT000579,2024-02-16 10:46:00,2024-02-19 13:09:50,2024-02-23 10:46:00,resolved,low,Refund request,in_store,STR020,CUS00477,5.0,74.4,True,West
TKT000580,2024-02-11 13:49:00,2024-02-14 03:39:00,2024-02-12 13:49:00,resolved,high,Store experience,chat,STR011,CUS00489,3.0,61.83,False,Northeast
TKT000581,2024-08-31 15:34:00,2024-09-10 13:47:54,2024-09-07 15:34:00,closed_unresolved,low,Online order issue,chat,STR006,CUS00133,1.0,238.23,False,Northeast
TKT000582,2024-11-27 09:57:00,2024-12-05 02:42:57,2024-11-30 09:57:00,closed_unresolved,medium,Product defect,phone,STR021,CUS00082,1.0,184.77,False,Northeast
TKT000583,2024-07-14 08:13:00,2024-07-15 07:09:33,2024-07-21 08:13:00,resolved,low,Staff conduct,email,STR006,CUS00499,4.0,22.94,True,Northeast
TKT000584,2024-02-04 18:40:00,2024-02-05 17:05:16,2024-02-05 18:40:00,resolved,high,Product defect,in_store,STR004,CUS00109,5.0,22.42,True,Southwest
TKT000585,2024-01-06 15:36:00,,2024-01-07 15:36:00,escalated,high,Refund request,social,STR015,CUS00361,,,,West
TKT000586,2024-07-07 20:55:00,2024-07-08 12:26:01,2024-07-10 20:55:00,resolved,medium,Online order issue,phone,STR017,CUS00189,4.0,15.52,True,Southeast
TKT000587,2024-07-30 09:38:00,2024-08-01 21:21:01,2024-08-02 09:38:00,resolved,medium,Store experience,social,STR009,CUS00151,4.0,59.72,True,Southwest
TKT000588,2024-01-18 17:39:00,,2024-01-21 17:39:00,escalated,medium,Staff conduct,in_store,STR004,CUS00194,,,,Southwest
TKT000589,2024-06-06 12:02:00,,2024-06-06 16:02:00,escalated,critical,Refund request,in_store,STR021,CUS00087,,,,Northeast
TKT000590,2024-02-26 20:02:00,2024-03-01 05:12:10,2024-03-04 20:02:00,resolved,low,Store experience,phone,STR009,CUS00081,5.0,81.17,True,Southwest
TKT000591,2024-09-03 09:31:00,,2024-09-10 09:31:00,pending,low,Online order issue,phone,STR014,CUS00416,,,,Southwest
TKT000592,2024-05-28 10:31:00,2024-06-04 23:48:49,2024-05-31 10:31:00,resolved,medium,Late delivery,in_store,STR006,CUS00486,3.0,181.3,False,Northeast
TKT000593,2024-03-24 14:18:00,2024-03-28 03:18:48,2024-03-27 14:18:00,resolved,medium,Refund request,chat,STR006,CUS00313,4.0,85.01,False,Northeast
TKT000594,2024-04-23 10:36:00,,2024-04-26 10:36:00,pending,medium,Wrong item,phone,STR003,CUS00154,,,,Midwest
TKT000595,2024-06-01 10:32:00,2024-06-04 07:19:05,2024-06-08 10:32:00,resolved,low,Online order issue,chat,STR009,CUS00068,4.0,68.78,True,Southwest
TKT000596,2024-03-06 13:57:00,2024-03-11 23:27:04,2024-03-13 13:57:00,resolved,low,Store experience,chat,STR002,CUS00295,5.0,129.5,True,Southeast
TKT000597,2024-12-07 10:11:00,2024-12-21 21:15:39,2024-12-14 10:11:00,resolved,low,Late delivery,phone,STR016,CUS00289,4.0,347.08,False,Northeast
TKT000598,2024-11-18 16:45:00,,2024-11-25 16:45:00,pending,low,Online order issue,social,STR023,CUS00034,,,,Midwest
TKT000599,2024-11-20 20:47:00,2024-11-21 23:46:03,2024-11-23 20:47:00,resolved,medium,Product defect,email,STR010,CUS00176,5.0,26.98,True,West
TKT000600,2024-01-13 11:49:00,2024-01-15 06:01:13,2024-01-16 11:49:00,resolved,medium,Online order issue,in_store,STR003,CUS00224,4.0,42.2,True,Midwest
TKT000601,2024-07-27 19:52:00,2024-07-28 17:46:10,2024-07-30 19:52:00,resolved,medium,Wrong item,email,STR019,CUS00088,5.0,21.9,True,Southwest
TKT000602,2024-02-06 19:31:00,2024-02-07 14:31:00,2024-02-13 19:31:00,resolved,low,Late delivery,social,STR015,CUS00296,3.0,19.0,True,West
TKT000603,2024-12-10 20:16:00,2024-12-11 06:07:04,2024-12-13 20:16:00,resolved,medium,Product defect,in_store,STR006,CUS00165,5.0,9.85,True,Northeast
TKT000604,2024-09-05 11:00:00,,2024-09-06 11:00:00,escalated,high,Pricing dispute,in_store,STR011,CUS00389,,,,Northeast
TKT000605,2024-11-20 15:56:00,2024-11-21 18:10:28,2024-11-23 15:56:00,resolved,medium,Staff conduct,chat,STR019,CUS00103,4.0,26.24,True,Southwest
TKT000606,2024-09-09 20:33:00,,2024-09-12 20:33:00,escalated,medium,Refund request,in_store,STR013,CUS00457,,,,Midwest
TKT000607,2024-10-12 10:18:00,2024-10-14 11:08:00,2024-10-15 10:18:00,resolved,medium,Late delivery,social,STR004,CUS00258,4.0,48.83,True,Southwest
TKT000608,2024-11-16 14:30:00,2024-11-16 17:12:42,2024-11-16 18:30:00,resolved,critical,Wrong item,email,STR017,CUS00186,5.0,2.71,True,Southeast
TKT000609,2024-03-16 10:02:00,2024-03-22 06:11:52,2024-03-19 10:02:00,resolved,medium,Pricing dispute,chat,STR006,CUS00226,1.0,140.16,False,Northeast
TKT000610,2024-08-15 11:46:00,2024-08-19 01:43:41,2024-08-18 11:46:00,closed_unresolved,medium,Online order issue,phone,STR004,CUS00316,1.0,85.96,False,Southwest
TKT000611,2024-05-18 12:42:00,2024-05-23 20:34:40,2024-05-21 12:42:00,resolved,medium,Store experience,chat,STR011,CUS00385,2.0,127.88,False,Northeast
TKT000612,2024-03-29 13:49:00,2024-04-01 00:46:45,2024-04-01 13:49:00,resolved,medium,Refund request,in_store,STR022,CUS00191,4.0,58.96,True,Southeast
TKT000613,2024-10-31 08:02:00,2024-11-03 01:21:14,2024-11-01 08:02:00,resolved,high,Late delivery,phone,STR008,CUS00397,2.0,65.32,False,Midwest
TKT000614,2024-09-09 14:28:00,2024-09-11 02:00:05,2024-09-12 14:28:00,resolved,medium,Online order issue,phone,STR019,CUS00316,5.0,35.53,True,Southwest
TKT000615,2024-01-03 07:03:00,2024-01-03 15:29:23,2024-01-04 07:03:00,resolved,high,Pricing dispute,in_store,STR018,CUS00146,4.0,8.44,True,Midwest
TKT000616,2024-11-15 20:06:00,2024-11-20 23:38:12,2024-11-22 20:06:00,resolved,low,Store experience,phone,STR008,CUS00268,3.0,123.54,True,Midwest
TKT000617,2024-06-28 16:40:00,2024-06-29 07:21:39,2024-06-29 16:40:00,resolved,high,Store experience,email,STR012,CUS00482,4.0,14.69,True,Southeast
TKT000618,2024-11-29 15:43:00,2024-12-02 12:49:56,2024-12-06 15:43:00,resolved,low,Product defect,in_store,STR012,CUS00200,4.0,69.12,True,Southeast
TKT000619,2024-03-11 14:34:00,2024-03-15 13:03:19,2024-03-18 14:34:00,resolved,low,Late delivery,chat,STR007,CUS00375,4.0,94.49,True,Southeast
TKT000620,2024-06-20 19:15:00,2024-06-22 01:11:24,2024-06-23 19:15:00,resolved,medium,Pricing dispute,social,STR011,CUS00480,4.0,29.94,True,Northeast
TKT000621,2024-09-14 13:24:00,2024-09-15 21:01:31,2024-09-17 13:24:00,resolved,medium,Staff conduct,in_store,STR016,CUS00412,4.0,31.63,True,Northeast
TKT000622,2024-09-20 11:44:00,2024-09-22 23:20:09,2024-09-23 11:44:00,resolved,medium,Product defect,social,STR012,CUS00064,4.0,59.6,True,Southeast
TKT000623,2024-07-24 13:37:00,2024-07-25 10:15:57,2024-07-27 13:37:00,resolved,medium,Staff conduct,in_store,STR010,CUS00482,5.0,20.65,True,West
TKT000624,2024-11-13 09:01:00,2024-11-14 00:32:15,2024-11-14 09:01:00,resolved,high,Staff conduct,chat,STR021,CUS00400,4.0,15.52,True,Northeast
TKT000625,2024-09-24 13:58:00,2024-09-25 23:29:12,2024-09-27 13:58:00,resolved,medium,Staff conduct,phone,STR001,CUS00369,5.0,33.52,True,Northeast
TKT000626,2024-02-27 15:15:00,2024-02-28 11:21:56,2024-02-28 15:15:00,resolved,high,Wrong item,in_store,STR007,CUS00301,4.0,20.12,True,Southeast
TKT000627,2024-06-04 12:43:00,2024-06-05 03:07:42,2024-06-11 12:43:00,resolved,low,Store experience,phone,STR013,CUS00227,5.0,14.41,True,Midwest
TKT000628,2024-12-01 16:04:00,2024-12-01 21:43:31,2024-12-02 16:04:00,resolved,high,Store experience,chat,STR015,CUS00074,4.0,5.66,True,West
TKT000629,2024-04-14 10:41:00,2024-04-16 01:06:19,2024-04-17 10:41:00,resolved,medium,Late delivery,in_store,STR016,CUS00328,4.0,38.42,True,Northeast
TKT000630,2024-04-10 12:58:00,2024-04-18 21:42:19,2024-04-13 12:58:00,resolved,medium,Store experience,social,STR021,CUS00090,3.0,200.74,False,Northeast
TKT000631,2024-05-28 17:07:00,2024-05-30 18:16:58,2024-05-31 17:07:00,resolved,medium,Wrong item,in_store,STR016,CUS00334,5.0,49.17,True,Northeast
TKT000632,2024-04-03 18:11:00,2024-04-06 03:54:11,2024-04-06 18:11:00,resolved,medium,Online order issue,chat,STR014,CUS00374,4.0,57.72,True,Southwest
TKT000633,2024-09-17 20:20:00,2024-09-20 10:45:12,2024-09-20 20:20:00,resolved,medium,Late delivery,email,STR005,CUS00157,5.0,62.42,True,West
TKT000634,2024-06-03 07:43:00,2024-06-08 20:05:07,2024-06-10 07:43:00,resolved,low,Late delivery,social,STR011,CUS00212,5.0,132.37,True,Northeast
TKT000635,2024-01-03 16:19:00,,2024-01-06 16:19:00,escalated,medium,Pricing dispute,in_store,STR019,CUS00462,,,,Southwest
TKT000636,2024-04-17 13:24:00,,2024-04-17 17:24:00,escalated,critical,Product defect,social,STR020,CUS00204,,,,West
TKT000637,2024-09-03 19:52:00,2024-09-04 20:58:41,2024-09-10 19:52:00,resolved,low,Late delivery,social,STR004,CUS00302,5.0,25.11,True,Southwest
TKT000638,2024-07-09 13:01:00,2024-07-11 17:06:10,2024-07-12 13:01:00,resolved,medium,Product defect,email,STR008,CUS00066,3.0,52.09,True,Midwest
TKT000639,2024-08-28 07:12:00,2024-08-29 07:31:56,2024-08-31 07:12:00,resolved,medium,Staff conduct,chat,STR006,CUS00170,5.0,24.33,True,Northeast
TKT000640,2024-10-28 09:29:00,2024-11-03 03:27:46,2024-11-04 09:29:00,resolved,low,Refund request,phone,STR016,CUS00225,4.0,137.98,True,Northeast
TKT000641,2024-02-15 07:43:00,,2024-02-15 11:43:00,pending,critical,Refund request,email,STR003,CUS00311,,,,Midwest
TKT000642,2024-09-09 08:25:00,,2024-09-09 12:25:00,pending,critical,Store experience,social,STR015,CUS00067,,,,West
TKT000643,2024-09-28 09:08:00,2024-09-28 18:35:26,2024-09-29 09:08:00,resolved,high,Staff conduct,social,STR013,CUS00375,3.0,9.46,True,Midwest
TKT000644,2024-11-30 13:40:00,2024-11-30 17:40:02,2024-12-03 13:40:00,resolved,medium,Staff conduct,in_store,STR018,CUS00425,4.0,4.0,True,Midwest
TKT000645,2024-04-18 12:20:00,2024-04-19 15:17:09,2024-04-19 12:20:00,resolved,high,Wrong item,social,STR019,CUS00482,3.0,26.95,False,Southwest
TKT000646,2024-01-31 10:36:00,2024-01-31 19:54:18,2024-02-01 10:36:00,resolved,high,Pricing dispute,email,STR014,CUS00031,4.0,9.31,True,Southwest
TKT000647,2024-03-21 17:44:00,,2024-03-22 17:44:00,pending,high,Store experience,in_store,STR003,CUS00058,,,,Midwest
TKT000648,2024-05-09 07:39:00,2024-05-09 08:46:27,2024-05-16 07:39:00,resolved,low,Late delivery,phone,STR002,CUS00471,5.0,1.12,True,Southeast
TKT000649,2024-07-26 14:05:00,,2024-07-26 18:05:00,escalated,critical,Product defect,social,STR001,CUS00265,,,,Northeast
TKT000650,2024-04-30 07:34:00,,2024-05-01 07:34:00,pending,high,Staff conduct,social,STR018,CUS00075,,,,Midwest
TKT000651,2024-11-10 17:45:00,,2024-11-17 17:45:00,escalated,low,Late delivery,in_store,STR004,CUS00464,,,,Southwest
TKT000652,2024-12-25 08:58:00,2024-12-31 07:08:21,2024-12-28 08:58:00,resolved,medium,Late delivery,chat,STR004,CUS00417,3.0,142.17,False,Southwest
TKT000653,2024-05-08 12:57:00,,2024-05-09 12:57:00,pending,high,Late delivery,social,STR007,CUS00406,,,,Southeast
